Firm ID,Year,Default,WC/TA,RE/TA,EBIT/TA,ME/TA,S/TA
556,2004,1,0.626246845,-0.288609556,0.359531688,-0.326044479,0.792690219
557,1999,1,0.758998878,0.480733977,0.867408003,2.856825755,-1.04715198
557,2000,1,0.447634489,0.604010087,1.178694359,3.722038116,-1.875390037
557,2001,1,1.215942918,-1.1491412,-0.401340567,-0.895380574,1.701080471
557,2002,1,-0.395593393,-1.692611975,0.362039522,1.802392998,-1.486422072
557,2003,1,1.455179452,0.606587331,-0.993819949,1.24359732,0.606325824
557,2004,1,1.923323405,-0.002382184,0.87302955,1.822106477,0.691216038
558,1999,1,1.163921096,0.06136646,0.856310889,0.063084744,1.06016866
558,2000,1,1.431104806,-0.063235143,2.038925861,1.116669787,0.661960558
558,2001,1,0.882522322,0.85154523,0.60873211,2.927705123,-0.974268901
558,2002,1,0.5045954,0.721186027,0.73129918,-0.698064429,0.907508487
558,2003,1,1.857807066,-0.541553442,-0.984576256,0.197478335,1.632443358
558,2004,1,1.53243678,-0.54533368,1.052006806,-1.821784302,2.57194387
559,1999,1,1.494115872,-0.048457944,0.862401686,-1.839477845,2.546681044
559,2000,1,2.126766246,0.636324082,0.95628768,-1.424831663,2.888092795
559,2001,1,0.73856502,0.053906825,0.418598825,-2.325569232,2.133323861
559,2002,1,0.160058227,-0.48348268,0.366981772,-2.345107309,1.599089171
559,2003,1,0.785798327,0.035353155,-0.956051912,-2.550088387,2.316552546
559,2004,1,-0.020689497,3.051914615,0.594375645,-1.428521424,0.862476011
560,1999,1,0.9737177,0.271503185,-0.070729044,1.394006424,0.058802457
560,2000,1,0.566798937,-0.405546854,-1.738493122,2.5235571,-1.022880638
560,2001,1,1.204506993,1.204827329,1.298313863,-0.746737015,1.598504086
560,2002,1,0.704231193,-0.763125936,-0.161302709,-1.004871498,1.285461685
560,2003,1,0.185477699,0.591714134,0.264467013,1.566758295,-0.792214231
560,2004,1,1.256596069,0.459205871,2.327234465,-0.21471337,1.31920511
561,1999,1,1.394009781,0.345692591,0.067607829,-1.386922032,2.172726364
561,2000,1,1.073877832,1.840433378,-1.471867879,1.150599602,0.303673069
561,2001,1,0.780806852,-0.296513437,-0.909344247,-0.324535417,0.93771327
561,2002,1,2.015070855,-1.725477701,1.84308623,-1.325052306,2.721009225
561,2003,1,0.873152674,2.331670964,0.098102657,-1.56576256,1.791289975
561,2004,1,1.289512115,0.034621678,1.103721404,-1.35636886,2.055182185
562,1999,1,1.267971107,0.739954672,-0.577903694,-0.155584543,1.293438857
562,2000,1,1.730506674,0.294328007,-1.69277066,1.882772839,0.471677183
562,2001,1,0.509193569,-0.12086606,-0.945866533,0.55932359,0.135500135
562,2002,1,0.841339282,0.007341143,0.144145929,-0.811455485,1.295515136
562,2003,1,1.065326657,-0.246475805,-0.386532568,-1.646544925,2.022642113
562,2004,1,-0.243618827,-0.628244555,-0.273189827,0.198240353,-0.352454981
563,1999,1,0.404024808,0.792206734,-1.496883307,0.187709548,0.265632783
563,2000,1,-0.418481144,-0.130001208,0.377486207,-0.462359719,-0.109706688
563,2001,1,1.389644437,0.160409735,-0.571296567,0.049575712,1.281665627
563,2002,1,-0.661108257,0.285578466,-0.591600292,-1.997321509,0.608907802
563,2003,1,1.983392841,1.176550162,0.478139947,0.781551918,1.390411859
563,2004,1,1.484911877,-0.449378899,1.215450332,-1.559003884,2.36481613
564,1999,1,1.373536945,-0.282719538,0.393053715,-2.13518002,2.615391145
564,2000,1,1.959360734,1.131480456,0.772978599,-0.780898133,2.332423066
564,2001,1,1.480551486,0.865406223,-0.662994849,3.099445856,-0.515573417
564,2002,1,0.272082236,-0.284067804,-0.626162409,-0.837941227,0.774304912
564,2003,1,0.955037911,-1.59551738,0.096046973,-2.622854139,2.521297463
564,2004,1,3.087427455,-0.53374044,-0.778168885,-1.90116415,4.08937117
565,1999,1,0.973820543,-0.735338646,-0.265855162,-1.830877404,2.050043265
565,2000,1,0.948490805,1.480544437,0.151309032,1.772266299,-0.198569342
565,2001,1,1.528433801,-1.978316312,0.488874672,0.54495598,1.106864614
565,2002,1,2.225770684,1.316663665,0.324949731,-0.35651233,2.321971485
565,2003,1,1.727484711,1.268270401,-0.160134761,0.692801517,1.203548816
565,2004,1,2.054399873,-0.866263148,-0.601930635,-0.355555929,2.159551327
566,1999,1,0.670052114,-1.470709155,-2.387025238,-1.039030407,1.274276318
566,2000,1,1.73261479,1.124590905,-1.456821662,0.657214432,1.23036585
566,2001,1,1.206373429,0.104957762,0.435695456,1.991990252,-0.090708886
566,2002,1,-0.115395363,-0.085470879,-0.471262498,3.388291595,-2.201007397
566,2003,1,0.088520567,-0.736296442,-0.695356561,-0.089266438,0.138708014
566,2004,1,1.623075323,-2.501017469,0.518773579,1.592777958,0.549279001
567,1999,1,1.740768483,-0.99453895,1.024502071,2.424396168,0.146952552
567,2000,1,1.64922976,-1.334990556,-0.158312239,0.195467538,1.436720238
567,2001,1,2.063211093,-0.926171179,0.402254406,-0.632121279,2.338632036
567,2002,1,1.894119757,1.610478546,-0.67919789,-1.091881985,2.462825529
567,2003,1,0.369749509,0.822492284,-1.413673056,-1.229727478,1.108435536
567,2004,1,2.130830875,1.437050164,-1.105265014,1.360647236,1.172089718
568,1999,1,0.381695856,2.547548633,1.496721103,-1.198973917,1.100728558
568,2000,1,1.44685036,1.678361736,-0.832650833,1.990426823,0.137344669
568,2001,1,0.73383953,-0.220522626,-0.54529035,-1.050126341,1.34136331
568,2002,1,2.303667184,-1.372935918,0.435947195,-1.18614993,2.907775141
568,2003,1,-0.131158136,1.273439242,1.132991169,0.98696151,-0.733236602
568,2004,1,1.376242532,0.294839746,-0.886971685,-0.893834349,1.851500627
569,1999,1,0.245644782,-1.733251511,-1.353101489,1.701388808,-0.818522054
569,2000,1,0.620757388,0.448117068,0.293666007,0.483321122,0.287778867
569,2001,1,0.981450965,-1.953899159,0.752677541,1.425025708,0.046952896
569,2002,1,-0.818554516,0.463520521,1.452458779,1.454878938,-1.671268599
569,2003,1,0.599477271,0.226776898,0.043378715,-1.607866917,1.558848143
569,2004,1,1.506921296,-0.284130818,-0.589884258,1.453951054,0.525307967
570,1999,1,0.477700402,0.743015285,-1.975899025,2.246824801,-0.936155424
570,2000,1,0.362665827,-0.283602728,-0.314480927,1.851464046,-0.800677345
570,2001,1,1.758291449,-0.171221686,0.196721149,-2.58704647,3.257720646
570,2002,1,1.462939406,1.414118972,-0.378918285,0.576503751,1.02553808
570,2003,1,1.840248122,-0.277624735,0.32385029,-0.826132173,2.247871019
570,2004,1,-0.412574628,-0.006286979,-1.532203936,-1.018626248,0.239327255
571,1999,1,2.254452079,0.32696467,-2.218223937,-1.205101306,2.873001285
571,2000,1,0.035286827,-2.258331315,-1.778851896,0.831412948,-0.480018029
571,2001,1,-0.169793749,0.481532857,0.230265636,-0.171632317,-0.054369251
571,2002,1,0.353766281,-1.931891273,1.082070844,-0.026260597,0.350284258
571,2003,1,2.011201632,-0.460568426,-0.055296383,-1.699172507,2.948348884
571,2004,1,1.172496796,0.498519421,-0.835894602,-0.109213433,1.174649163
572,1999,1,0.604930238,0.111520983,-0.913266135,1.8690751,-0.582774753
572,2000,1,0.670193374,-1.141526842,-0.892735188,-0.947831279,1.218100532
572,2001,1,-0.596769812,0.100929358,-2.300639681,-1.90331087,0.611619073
572,2002,1,1.178505383,0.618628196,-1.182803634,-0.733195052,1.565588899
572,2003,1,1.209200954,-1.019797294,0.633367289,-2.057267514,2.412099045
572,2004,1,-0.131443587,-1.273791386,1.263520156,-1.945102086,1.076841201
573,1999,1,1.043414182,-0.6811328,1.956641572,-0.641908154,1.381655603
573,2000,1,-0.377293353,1.72649492,-0.398429426,-0.497830284,-0.048911419
573,2001,1,-0.931896325,-1.007500692,-0.094412945,-0.803247664,-0.384062363
573,2002,1,1.252357638,1.329719887,0.841877693,-2.323298357,2.617108682
573,2003,1,1.932401338,1.698202665,-0.555526533,-0.570751907,2.177213826
573,2004,1,2.076164545,1.342920997,2.231638589,-0.38877894,2.20061716
574,1999,1,1.664676051,0.153498229,-0.892829604,0.021255428,1.558870529
574,2000,1,1.599669078,0.486964437,-1.338824392,-2.224502975,2.884084021
574,2001,1,1.991169461,1.106037865,-0.086335792,-1.074788792,2.543918068
574,2002,1,0.261134332,0.24614318,-0.571485436,4.187416257,-2.33884565
574,2003,1,0.77534156,-0.775354936,0.770294642,-0.275025165,0.901983091
574,2004,1,0.950793487,-0.980496132,-0.258872594,-1.6784024,1.934155438
575,1999,1,1.090684798,0.439991111,-0.158639562,1.153851759,0.317536315
575,2000,1,1.033079518,0.393048025,0.005269853,-0.432739771,1.242749255
575,2001,1,-0.562351603,0.923464058,-1.210016116,-1.593250311,0.452679985
575,2002,1,-0.262408058,-0.303786868,0.686237018,-0.888159681,0.300579097
575,2003,1,1.839371705,-0.475245584,-1.678741458,1.552408184,0.778458517
575,2004,1,1.737738824,0.019728367,-1.430982566,2.141230829,0.318926669
576,1999,1,2.484015883,-0.999654435,-1.832025859,-0.283697071,2.520880331
576,2000,1,1.084035984,-0.118704714,0.527023913,-0.558118807,1.368281611
576,2001,1,1.650991412,-2.409565794,1.96085791,-1.731289213,2.628023422
576,2002,1,1.675723023,-0.414170562,-0.501975209,-1.297217073,2.383368431
576,2003,1,1.308588842,0.957230561,2.443185265,-0.165388383,1.337848373
576,2004,1,0.230401193,1.13057498,-0.478152034,-1.293510978,1.016227434
577,1999,1,-0.314335078,-0.084176721,-0.243845375,-2.090824309,0.994105733
577,2000,1,0.019720232,0.348461247,-0.418820008,-0.082329323,0.069454984
577,2001,1,1.999124087,0.60516457,-1.331911947,0.57839657,1.530701697
577,2002,1,1.769788869,0.618940917,-1.873668605,-1.301128135,2.474611921
577,2003,1,1.479883896,0.527853019,0.274411839,-0.398013107,1.643236228
577,2004,1,0.798652684,0.088167624,1.366752444,1.388766387,-0.103280356
578,1999,1,0.827850622,0.617459997,-0.229194396,0.061300649,0.743910652
578,2000,1,0.828824951,1.232124791,1.186982004,0.604228397,0.409610238
578,2001,1,1.1125786,0.133293591,-2.662249538,-0.184718962,1.164686411
578,2002,1,1.471747037,-0.15068586,0.691141599,1.189024733,0.655665815
578,2003,1,0.881747235,0.306067315,0.219320114,-0.7879856,1.319182316
578,2004,1,1.010602441,-0.173149609,-0.085883649,0.890592592,0.404456995
579,1999,1,1.425813493,1.324829643,1.374267487,0.225752808,1.207043727
579,2000,1,1.701796433,0.896660429,1.090677517,0.468694048,1.317661677
579,2001,1,0.973227161,-1.904539563,-1.357454243,2.919114202,-0.883309801
579,2002,1,0.246784353,0.881198997,0.368280403,2.425590868,-1.264590831
579,2003,1,0.989425858,-0.94529657,-1.618277197,-1.348753286,1.767101303
579,2004,1,2.381501994,-0.881605406,-0.983623353,0.518385166,1.928843412
580,1999,1,1.143330413,0.207541325,-0.625031851,0.509578312,0.765045344
580,2000,1,1.533522343,-0.260750245,-0.79356018,0.135193849,1.364669747
580,2001,1,1.305040603,1.011699133,1.250207223,0.516391871,0.913545326
580,2002,1,1.583391053,0.003433457,-1.170787713,0.730436063,1.044240912
580,2003,1,2.113346202,-1.027239798,-1.391904148,0.885139086,1.449172052
580,2004,1,0.620594356,-0.152653489,-2.055415816,-0.41532428,0.842476565
581,1999,1,0.394924341,1.202569635,-0.702916082,1.948766307,-0.830292288
581,2000,1,0.198863583,-0.53447738,-1.524592574,3.216875777,-1.798407527
581,2001,1,1.652926256,1.179199475,1.230573382,1.708620662,0.505943074
581,2002,1,1.871475453,-1.410879472,1.182519626,-1.919610652,2.952507412
581,2003,1,0.812285619,-0.600239666,1.179578459,2.02794769,-0.485056881
581,2004,1,0.892850845,-0.695515015,0.642681117,0.518964276,0.522716178
582,1999,1,0.390448063,0.359213886,-0.299372177,0.662572857,-0.040383462
582,2000,1,1.102125017,-0.303834381,-0.433859528,1.926698771,-0.148840216
582,2001,1,1.66356596,-1.066386217,0.720840177,-0.234180091,1.715536086
582,2002,1,0.430503004,-0.086079431,-0.975793027,-1.552660724,1.365195589
582,2003,1,0.579610421,-1.75887026,-1.855486464,0.381998243,0.311482681
582,2004,1,0.408340389,1.035844584,0.364391342,-0.096208141,0.445007714
583,1999,1,-0.156050194,-0.435571614,0.844293747,0.510455145,-0.462532915
583,2000,1,1.18718769,-0.065467929,0.153319816,-1.694536153,2.167349744
583,2001,1,1.954735389,0.458265457,0.498002956,1.41218299,0.973978666
583,2002,1,2.876678632,-0.946780197,-0.808803603,0.839331895,2.198288313
583,2003,1,1.356807762,-2.004921555,-0.904773463,0.513145431,0.964434772
583,2004,1,1.369105715,0.002599349,0.732071665,0.240088178,1.144642081
584,1999,1,1.970602095,-0.0685521,0.548337723,1.147882395,1.152149402
584,2000,1,-0.606872116,-0.298596562,1.492766931,-0.157437963,-0.475877075
584,2001,1,0.930009552,-1.511679728,1.734579307,-0.038589686,0.90205723
584,2002,1,0.156193647,0.335032359,0.434951705,1.837779233,-0.987204643
584,2003,1,1.622018004,-0.652926206,1.099832582,0.032906966,1.51139347
584,2004,1,0.485496786,0.354001437,-0.620103508,-1.754812051,1.541942085
585,1999,1,0.878986069,0.13948647,0.942982991,-0.070723294,0.873714798
585,2000,1,1.228836153,0.46425436,-1.096000024,-0.027143007,1.177178959
585,2001,1,1.768456299,0.652313668,0.877225137,-0.079681016,1.719194058
585,2002,1,0.844423046,-0.091869388,0.676001907,3.702703365,-1.488755025
585,2003,1,0.20575085,0.394960225,1.117214731,2.919953904,-1.608574903
585,2004,1,1.571142513,-0.727381698,1.258195416,2.242527356,0.099062069
586,1999,1,2.328323043,1.737807037,-0.395823872,0.59125057,1.833635859
586,2000,1,1.698239075,0.883669394,0.389946362,1.727577789,0.537028357
586,2001,1,0.624535482,2.3368206,-0.163159673,-2.613212905,2.203243142
586,2002,1,0.566308017,0.298229416,0.81243898,-1.129852556,1.232384654
586,2003,1,3.234302422,0.924322791,-1.046961297,0.71969799,2.609866899
586,2004,1,1.698202263,-1.653097072,-0.878612022,-1.956196846,2.811470758
587,1999,1,-0.598923439,-1.997962428,1.366292116,-3.536826822,1.618168963
587,2000,1,-0.671071771,-0.400334513,-0.509203993,1.561690774,-1.59794599
587,2001,1,1.04251924,0.387003129,0.621011116,-3.055126724,2.870806774
587,2002,1,0.504778051,0.129616214,0.173129428,-0.208689689,0.605525766
587,2003,1,-0.618734303,-0.824740272,0.471349916,-0.391764508,-0.342398324
587,2004,1,2.12914956,-0.306672248,-0.91107522,-0.627212184,2.397868314
588,1999,1,1.572362144,-2.039414741,0.633597871,0.652344345,1.082042302
588,2000,1,0.871230454,-1.716921725,0.514866549,2.354132993,-0.630790796
588,2001,1,2.203843407,1.092696626,0.694717767,-1.157573545,2.795865159
588,2002,1,1.318279953,-0.98731186,-0.149445053,0.180996376,1.133131191
588,2003,1,1.113138807,0.278496507,-0.288944231,0.596349079,0.682959699
588,2004,1,0.505128875,-0.960232809,-2.043208276,-2.213066726,1.843421853
589,1999,1,0.235140796,0.273862795,-0.252456089,-0.429067975,0.48696913
589,2000,1,0.830265885,-0.803984561,-0.266022118,-1.294232657,1.583139915
589,2001,1,0.535485763,0.061645248,1.990231465,-1.368921259,1.350886907
589,2002,1,-0.183173116,0.418665421,-0.107642991,0.24537673,-0.324478086
589,2003,1,0.240158382,-1.908253921,-2.1423951,-0.796206979,0.718390412
589,2004,1,-1.095661965,-0.119185781,-0.119662896,0.233852096,-1.179047946
590,1999,1,-0.470319191,1.283452072,0.381458651,0.658059759,-0.850440496
590,2000,1,1.716091818,-1.436334768,0.476256949,1.867769976,0.467328118
590,2001,1,0.361604715,-0.327904662,2.026969294,-1.255674624,1.116764784
590,2002,1,1.511064206,0.390050918,0.294006824,0.009231353,1.421235146
590,2003,1,2.847511028,-0.83163633,-1.449006848,0.901291745,2.132488691
590,2004,1,0.434667376,-0.406768774,1.396242628,-1.085958327,1.080971515
591,1999,1,1.089770421,-1.992898921,1.839911885,-0.362113518,1.252677013
591,2000,1,1.26426791,1.192295486,-0.496707617,-1.32362086,2.011123829
591,2001,1,2.442485897,-0.504651964,1.307216286,-0.581500989,2.665535963
591,2002,1,1.151318223,0.038518722,-1.002234518,-0.235974243,1.23291579
591,2003,1,0.924905807,-1.956363515,0.239619909,0.487635695,0.572329703
591,2004,1,0.22296437,0.203292288,-1.292456459,1.691824896,-0.834034665
592,1999,1,1.10598435,-1.450145692,-0.670287572,2.191398175,-0.308629407
592,2000,1,2.642129887,-1.126921429,0.620636115,-0.519376192,2.815706879
592,2001,1,0.878682401,0.895376808,0.711172748,0.359556243,0.607760053
592,2002,1,-0.134420689,-2.087153236,-0.673284555,1.399674611,-0.99113943
592,2003,1,0.547883637,-1.225921428,-0.759794941,1.269512058,-0.266456361
592,2004,1,-0.297516961,-1.580136478,0.450278601,1.792614454,-1.387768522
593,1999,1,1.180106924,0.211520379,-0.726751659,0.942255357,0.532626022
593,2000,1,1.232252536,-2.376703558,-0.999559034,1.692435159,0.118684029
593,2001,1,1.293456035,-1.021896398,0.909788189,0.220969764,1.085008543
593,2002,1,0.261469939,0.62576492,1.000370366,0.331038582,0.042518928
593,2003,1,-0.030287482,0.775672784,-0.333485636,-1.358756728,0.810337503
593,2004,1,0.500969657,0.344956213,-0.995410458,-1.712971171,1.530719633
594,1999,1,1.518112408,0.660005788,-0.363351323,0.326395522,1.232063902
594,2000,1,1.31366749,-0.248346563,-0.892721062,1.767934119,0.148950752
594,2001,1,1.69726671,0.269700503,-0.978012387,-1.285253377,2.396325904
594,2002,1,1.202943012,-1.193351199,-0.708509063,-0.181358435,1.24794484
594,2003,1,0.649246858,0.910909004,-0.403715049,3.820298734,-1.745671713
594,2004,1,1.427716967,0.238983693,-2.633842221,1.62067908,0.347570308
595,1999,1,0.104492469,-0.15953877,-1.437713663,2.928298335,-1.70934778
595,2000,1,0.804918602,1.553490006,0.181516057,0.151897206,0.66631825
595,2001,1,3.543284025,0.660082962,-0.410126056,-0.736288223,3.800617005
595,2002,1,1.204008772,1.071476905,0.221781668,0.830024301,0.624492069
595,2003,1,0.497663972,0.737622541,-1.46313091,0.538242828,0.137628374
595,2004,1,-0.193773651,0.176603127,-1.275108084,-2.765028144,1.524229277
596,1999,1,1.39797786,-0.902315915,-1.138859852,1.03347744,0.682043519
596,2000,1,2.030865893,0.151419048,-0.3051823,-0.598837787,2.287537409
596,2001,1,0.667254172,0.316510164,-0.020925443,-1.13534532,1.33110198
596,2002,1,0.266805619,-0.23315999,-1.420826031,-1.571190118,1.222052771
596,2003,1,0.809225991,0.283377038,-0.356888212,-2.762269368,2.469683005
596,2004,1,0.736113025,0.426396007,2.080462073,-1.234851355,1.457565203
597,1999,1,1.399351634,0.447178876,-0.755738576,2.14907638,-0.005464715
597,2000,1,1.614900982,-0.357061734,-0.408762513,0.487745827,1.223841017
597,2001,1,2.29275847,0.211791085,-0.409947001,1.643178816,1.15055811
597,2002,1,1.947908617,-0.746149259,-0.163783795,1.908779538,0.660917807
597,2003,1,2.615523101,-0.009793325,0.398614527,2.120199508,1.160825213
597,2004,1,0.449724884,0.892006024,0.097604912,0.356524469,0.204556894
598,1999,1,1.443652531,2.955607935,-0.233540577,-1.079757136,2.029952056
598,2000,1,1.115518362,1.074578331,0.390063563,-1.01842937,1.682221266
598,2001,1,1.092697688,0.272459716,-0.216578216,0.290147295,0.852715166
598,2002,1,0.982550905,0.606822337,0.340697424,1.880145319,-0.233013423
598,2003,1,2.539940802,1.277587435,-0.634712901,-0.878936699,2.941211081
598,2004,1,2.461204274,1.207493173,-2.261067646,-0.23401252,2.468661983
599,1999,1,-0.721790203,-0.180874294,0.309835716,1.714337209,-1.740089308
599,2000,1,1.388814478,0.082283765,-0.14691514,-3.327267907,3.365850274
599,2001,1,0.196398381,0.610293553,-1.890286387,-1.858113969,1.332721215
599,2002,1,1.076512376,0.057277248,-0.123512199,-3.820962911,3.375758432
599,2003,1,0.94990599,-1.095174529,-0.633657194,-0.235229133,1.04225724
599,2004,1,0.445597695,-0.578764655,-1.668543109,1.551748151,-0.537308829
600,1999,1,1.137429021,0.656170182,-1.224290327,1.296152876,0.273816887
600,2000,1,0.724823016,2.326142842,-0.166885131,3.397878345,-1.413487797
600,2001,1,1.678244439,0.711365735,-1.350278444,-1.30090376,2.388025741
600,2002,1,3.052666913,-0.864260558,-0.033720417,-0.140367093,2.96937501
600,2003,1,1.244550447,-0.760464722,0.305495448,1.254427905,0.400736565
600,2004,1,0.08510851,0.328780042,-1.156970226,-1.951826554,1.285488536
601,1999,1,1.43627385,0.718891036,-0.33564119,0.523676362,1.032974419
601,2000,1,1.699661964,0.216557634,0.098011731,-1.279680214,2.395146756
601,2001,1,0.689225639,0.091706135,1.657097123,0.798152069,0.15804868
601,2002,1,0.706290303,0.427325277,-0.091433254,1.294660388,-0.132396436
601,2003,1,0.226129098,1.369762807,0.368952639,-1.900316377,1.386853738
601,2004,1,1.182102365,1.789761245,-1.200791146,-1.091586373,1.79026758
602,1999,1,0.67920609,-1.424417031,-1.467628649,2.028819127,-0.611265186
602,2000,1,1.932610994,-2.109764191,-1.094769542,1.516667046,0.88857435
602,2001,1,0.83787549,-2.806144182,1.09414338,-0.11836857,0.86431075
602,2002,1,1.438472718,-1.094299787,0.034617441,-0.365887927,1.584295554
602,2003,1,0.611530844,0.887949464,0.044170369,-0.116787302,0.649591643
602,2004,1,0.783166487,0.811376209,-2.035997293,1.20282913,-0.003100898
603,1999,1,1.640355103,0.934347249,-1.419095654,1.416613927,0.674365878
603,2000,1,1.25521225,-1.440766238,0.662362627,-1.361624459,2.026036953
603,2001,1,1.136400086,0.720542631,1.280006343,-0.470963169,1.363917708
603,2002,1,0.573248005,1.215838774,-0.104532165,-0.053753994,0.574521495
603,2003,1,0.731420019,-0.645335369,-0.909328295,-0.610635299,1.067723053
603,2004,1,1.421778417,0.234332224,-0.601834368,-1.722493772,2.406141407
604,1999,1,1.02420727,0.684065138,-0.991301899,2.423173483,-0.528958796
604,2000,1,1.880761231,-0.722058799,0.734473292,-1.009408661,2.399289149
604,2001,1,1.061206798,-1.113481837,-0.259116645,-1.099878888,1.681222996
604,2002,1,0.373191572,-0.118029382,-0.139808115,-0.479967695,0.648760925
604,2003,1,1.281124049,-0.956699045,0.013737982,-0.095209755,1.268582227
604,2004,1,1.838423914,-0.22232198,-0.386675642,1.117895145,1.045845376
605,1999,1,-0.552512708,0.771666029,-0.524453755,0.557999812,-0.866277717
605,2000,1,1.367070964,1.106441048,-0.193725019,0.420788745,1.031150459
605,2001,1,2.040308536,-0.522122867,-1.6719596,-0.877259895,2.468360806
605,2002,1,0.907048235,-0.021640581,1.409920594,-1.049501282,1.504542594
605,2003,1,-0.311100515,0.55623929,-0.39786343,-0.949220399,0.292298409
605,2004,1,0.439632507,0.052071411,-1.323253345,1.031910256,-0.221977799
606,1999,1,0.381130956,-1.372536103,-1.049823624,-0.994260867,0.973798898
606,2000,1,1.594042875,0.740540571,-0.744323521,0.344475592,1.2926037
606,2001,1,0.709211678,-1.738458519,-0.849960991,-1.308462052,1.477611139
606,2002,1,2.053795122,0.617949883,-1.09404796,2.294816211,0.52255796
606,2003,1,0.670306759,-0.136329476,-1.33118879,1.146423272,-0.074850365
606,2004,1,0.403817049,-0.217289475,0.24584699,1.123362028,-0.312264384
607,1999,1,-0.148329302,0.481742747,-0.30226107,0.562463355,-0.487353376
607,2000,1,0.773394928,1.624087391,0.413073714,-1.447095134,1.623817333
607,2001,1,2.102271354,-0.131810904,0.230511499,-0.825749659,2.495069786
607,2002,1,2.100957836,0.141940174,-1.475843872,0.67987159,1.564211959
607,2003,1,1.486103904,0.997081292,0.522860152,0.011891303,1.396022188
607,2004,1,1.393386507,0.587478593,-0.976577465,-1.389876748,2.173962125
608,1999,1,0.817666023,1.296346486,1.649646297,-0.720778766,1.217173268
608,2000,1,2.198237661,0.131041167,1.327638468,0.789884993,1.588149975
608,2001,1,1.896589098,-1.111898881,0.743059842,1.915869098,0.608078216
608,2002,1,1.5547507,1.144888809,-0.706063521,1.190618385,0.733064232
608,2003,1,1.25295013,-0.135072054,-0.379334477,0.350367242,0.966863794
608,2004,1,2.421245633,2.13571465,-1.17390134,1.576507064,1.313056895
609,1999,1,0.893501006,-1.135071468,0.307338337,-1.724488062,1.90850747
609,2000,1,0.239532512,0.11891105,-0.442698491,0.649335622,-0.174723625
609,2001,1,1.423179028,-0.628530331,0.29375741,0.399475421,1.097294186
609,2002,1,1.318257623,0.797222171,-0.405865744,0.035662926,1.222843501
609,2003,1,-0.658716003,-0.61096156,-0.151022144,0.567937517,-0.972703933
609,2004,1,0.183028338,0.479397409,0.244617402,-2.482484115,1.705601126
610,1999,1,1.599267616,1.172580503,0.063268851,-1.179264667,2.238342233
610,2000,1,0.956080308,0.282859187,-0.142293253,-0.167656012,1.006366051
610,2001,1,0.030008383,-0.760986915,0.414129144,1.897079377,-1.142978228
610,2002,1,2.128104062,-0.769367304,0.910343684,2.18362726,0.661381229
610,2003,1,2.099827284,-0.275181923,0.190089701,0.427968222,1.718677334
610,2004,1,1.485972972,1.403802427,0.172185818,1.496575363,0.479208377
611,1999,1,-0.323464086,-2.140482385,1.214447705,-0.101363126,-0.242870294
611,2000,1,0.098298378,1.16868602,-2.11347699,-1.001999865,0.711491478
611,2001,1,1.597205925,-1.047188807,0.500905102,1.162275729,0.790655378
611,2002,1,0.886307938,-0.487070172,0.886929524,-0.896476941,1.390475031
611,2003,1,-0.142065554,-1.049517432,-0.990706297,0.986260615,-0.74310399
611,2004,1,-0.087314462,2.009460698,-0.735089748,2.981613253,-1.923394044
612,1999,1,0.611188374,-0.838545385,-0.592684594,-0.411333279,0.831130098
612,2000,1,0.675270761,-0.455366922,-0.062928306,-0.592783584,1.003677731
612,2001,1,2.350511078,-1.206374575,-1.593511435,-1.266782381,3.001795961
612,2002,1,1.476287717,-1.541351202,-1.092436375,2.672282444,-0.255855807
612,2003,1,0.607253313,-1.586315214,-0.193787731,1.697119194,-0.474410086
612,2004,1,0.522563187,1.156546456,0.109204975,-2.557011556,2.072247747
613,1999,1,0.11960905,0.613306473,-0.276769173,0.60081348,-0.2580112
613,2000,1,-1.576767569,-0.649187282,0.336831119,-2.37957518,-0.019756353
613,2001,1,1.111264484,0.665672754,0.996121565,-0.041910895,1.075271312
613,2002,1,0.965600461,-0.416153279,0.076921143,-1.119967088,1.603342675
613,2003,1,0.666378555,0.779570657,0.6770534,-0.958286252,1.220953332
613,2004,1,0.723058881,0.209389054,0.181298433,-0.896967572,1.236617887
614,1999,1,0.290133461,-1.129565265,-0.218426022,-1.073322482,0.936682841
614,2000,1,1.907246773,0.425570746,0.178170575,-0.987131626,2.410545558
614,2001,1,1.346339911,0.422129314,0.451363106,-1.858781809,2.41905146
614,2002,1,1.313139342,2.52541407,0.142686978,2.005105502,0.002015012
614,2003,1,1.572550786,-1.67687604,-1.58449157,-2.134544851,2.802932609
614,2004,1,0.178600024,0.671620851,-0.458142771,1.743606245,-0.907900419
615,1999,1,1.050964112,-1.076130485,0.815870767,1.273837266,0.205944313
615,2000,1,1.708131952,0.602542033,1.09377423,-1.264082742,2.393514807
615,2001,1,1.477645766,-3.520409032,-0.369859549,-1.882439627,2.557653863
615,2002,1,1.499397802,0.163984624,-0.290940714,-0.86643657,1.950882918
615,2003,1,0.037257896,0.067663564,-0.946358062,-0.655895204,0.440153664
615,2004,1,-0.226830076,-0.656249993,-0.514659227,-0.703488565,0.220154559
616,1999,1,0.918808456,-0.808024276,-0.517502127,1.25908212,0.090256782
616,2000,1,1.885468681,2.296763769,-0.421894994,2.401027999,0.298024722
616,2001,1,-0.420338568,-1.07001272,-0.166625783,0.774218543,-0.874962622
616,2002,1,0.621244338,0.83663022,-0.269160322,0.92955858,0.012717805
